order_id,date,time,pizza_name,category,size,quantity,price,total_revenue
273,2015-01-05,14:28:00,"The Soppressata Pizza",Supreme,S,1,12.5,12.5
274,2015-01-05,14:36:33,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
274,2015-01-05,14:36:33,"The Four Cheese Pizza",Veggie,L,1,17.95,17.95
275,2015-01-05,14:38:14,"The Sicilian Pizza",Supreme,M,1,16.25,16.25
275,2015-01-05,14:38:14,"The Pepperoni Pizza",Classic,S,1,9.75,9.75
275,2015-01-05,14:38:14,"The Five Cheese Pizza",Veggie,L,1,18.5,18.5
275,2015-01-05,14:38:14,"The Classic Deluxe Pizza",Classic,L,1,20.5,20.5
276,2015-01-05,15:18:18,"The Spicy Italian Pizza",Supreme,L,1,20.75,20.75
276,2015-01-05,15:18:18,"The Five Cheese Pizza",Veggie,L,1,18.5,18.5
277,2015-01-05,15:41:50,"The Four Cheese Pizza",Veggie,M,1,14.75,14.75
278,2015-01-05,15:49:21,"The Southwest Chicken Pizza",Chicken,L,1,20.75,20.75
278,2015-01-05,15:49:21,"The Italian Vegetables Pizza",Veggie,M,1,16.75,16.75
279,2015-01-05,16:07:03,"The Chicken Alfredo Pizza",Chicken,M,1,16.75,16.75
279,2015-01-05,16:07:03,"The California Chicken Pizza",Chicken,M,1,16.75,16.75
280,2015-01-05,16:20:23,"The Vegetables + Vegetables Pizza",Veggie,M,1,16,16
280,2015-01-05,16:20:23,"The Prosciutto and Arugula Pizza",Supreme,M,1,16.5,16.5
281,2015-01-05,16:33:48,"The Sicilian Pizza",Supreme,S,1,12.25,12.25
282,2015-01-05,16:49:38,"The Spinach Pesto Pizza",Veggie,L,1,20.75,20.75
282,2015-01-05,16:49:38,"The Pepper Salami Pizza",Supreme,L,1,20.75,20.75
282,2015-01-05,16:49:38,"The Five Cheese Pizza",Veggie,L,1,18.5,18.5
282,2015-01-05,16:49:38,"The Classic Deluxe Pizza",Classic,S,1,12,12
283,2015-01-05,16:51:43,"The Napolitana Pizza",Classic,M,1,16,16
284,2015-01-05,16:58:16,"The Napolitana Pizza",Classic,M,1,16,16
284,2015-01-05,16:58:16,"The Hawaiian Pizza",Classic,S,1,10.5,10.5
284,2015-01-05,16:58:16,"The Four Cheese Pizza",Veggie,M,1,14.75,14.75
285,2015-01-05,16:58:38,"The Prosciutto and Arugula Pizza",Supreme,L,1,20.75,20.75
286,2015-01-05,17:01:23,"The Pepper Salami Pizza",Supreme,L,1,20.75,20.75
286,2015-01-05,17:01:23,"The Italian Supreme Pizza",Supreme,M,1,16.5,16.5
287,2015-01-05,17:30:09,"The Sicilian Pizza",Supreme,S,1,12.25,12.25
287,2015-01-05,17:30:09,"The Pepperoni Pizza",Classic,M,1,12.5,12.5
287,2015-01-05,17:30:09,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,1,14.5,14.5
287,2015-01-05,17:30:09,"The Italian Supreme Pizza",Supreme,M,1,16.5,16.5
288,2015-01-05,17:32:44,"The Spinach Supreme Pizza",Supreme,L,1,20.75,20.75
288,2015-01-05,17:32:44,"The Prosciutto and Arugula Pizza",Supreme,L,1,20.75,20.75
288,2015-01-05,17:32:44,"The Brie Carre Pizza",Supreme,S,1,23.65,23.65
289,2015-01-05,17:36:23,"The Five Cheese Pizza",Veggie,L,1,18.5,18.5
290,2015-01-05,17:41:16,"The Vegetables + Vegetables Pizza",Veggie,M,1,16,16
290,2015-01-05,17:41:16,"The Classic Deluxe Pizza",Classic,S,1,12,12
291,2015-01-05,17:44:39,"The Four Cheese Pizza",Veggie,M,1,14.75,14.75
291,2015-01-05,17:44:39,"The Chicken Alfredo Pizza",Chicken,M,2,16.75,33.5
291,2015-01-05,17:44:39,"The Barbecue Chicken Pizza",Chicken,L,1,20.75,20.75
292,2015-01-05,17:48:59,"The Spinach and Feta Pizza",Veggie,L,1,20.25,20.25
292,2015-01-05,17:48:59,"The Spinach Pesto Pizza",Veggie,M,1,16.5,16.5
293,2015-01-05,17:58:38,"The Italian Vegetables Pizza",Veggie,S,1,12.75,12.75
293,2015-01-05,17:58:38,"The Classic Deluxe Pizza",Classic,S,1,12,12
294,2015-01-05,18:16:35,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
294,2015-01-05,18:16:35,"The Italian Supreme Pizza",Supreme,L,1,20.75,20.75
294,2015-01-05,18:16:35,"The Barbecue Chicken Pizza",Chicken,M,1,16.75,16.75
295,2015-01-05,18:20:12,"The California Chicken Pizza",Chicken,M,1,16.75,16.75
296,2015-01-05,18:46:54,"The Thai Chicken Pizza",Chicken,M,1,16.75,16.75
296,2015-01-05,18:46:54,"The Italian Capocollo Pizza",Classic,S,1,12,12
296,2015-01-05,18:46:54,"The Green Garden Pizza",Veggie,S,1,12,12
297,2015-01-05,19:02:18,"The Southwest Chicken Pizza",Chicken,M,1,16.75,16.75
298,2015-01-05,19:10:36,"The Classic Deluxe Pizza",Classic,S,1,12,12
298,2015-01-05,19:10:36,"The Chicken Alfredo Pizza",Chicken,M,1,16.75,16.75
298,2015-01-05,19:10:36,"The California Chicken Pizza",Chicken,S,1,12.75,12.75
298,2015-01-05,19:10:36,"The California Chicken Pizza",Chicken,M,1,16.75,16.75
299,2015-01-05,19:34:31,"The Spinach and Feta Pizza",Veggie,M,1,16,16
299,2015-01-05,19:34:31,"The Classic Deluxe Pizza",Classic,S,1,12,12
300,2015-01-05,19:42:54,"The Spinach Supreme Pizza",Supreme,S,1,12.5,12.5
300,2015-01-05,19:42:54,"The Italian Vegetables Pizza",Veggie,S,1,12.75,12.75
300,2015-01-05,19:42:54,"The Italian Capocollo Pizza",Classic,S,1,12,12
300,2015-01-05,19:42:54,"The Big Meat Pizza",Classic,S,1,12,12
301,2015-01-05,19:45:58,"The Napolitana Pizza",Classic,L,1,20.5,20.5
302,2015-01-05,19:57:37,"The Pepper Salami Pizza",Supreme,L,1,20.75,20.75
303,2015-01-05,20:02:51,"The Pepperoni Pizza",Classic,S,1,9.75,9.75
303,2015-01-05,20:02:51,"The Italian Capocollo Pizza",Classic,M,1,16,16
303,2015-01-05,20:02:51,"The Big Meat Pizza",Classic,S,1,12,12
304,2015-01-05,20:07:58,"The Mexicana Pizza",Veggie,L,1,20.25,20.25
304,2015-01-05,20:07:58,"The Hawaiian Pizza",Classic,S,1,10.5,10.5
305,2015-01-05,20:35:40,"The Spicy Italian Pizza",Supreme,M,1,16.5,16.5
305,2015-01-05,20:35:40,"The Sicilian Pizza",Supreme,S,1,12.25,12.25
305,2015-01-05,20:35:40,"The Pepperoni Pizza",Classic,L,1,15.25,15.25
306,2015-01-05,20:37:40,"The Napolitana Pizza",Classic,M,1,16,16
306,2015-01-05,20:37:40,"The Hawaiian Pizza",Classic,S,1,10.5,10.5
306,2015-01-05,20:37:40,"The Big Meat Pizza",Classic,S,1,12,12
307,2015-01-05,21:45:38,"The Thai Chicken Pizza",Chicken,M,1,16.75,16.75
307,2015-01-05,21:45:38,"The Classic Deluxe Pizza",Classic,L,1,20.5,20.5
308,2015-01-05,21:59:46,"The Thai Chicken Pizza",Chicken,S,1,12.75,12.75
308,2015-01-05,21:59:46,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,L,1,17.5,17.5
308,2015-01-05,21:59:46,"The Hawaiian Pizza",Classic,L,1,16.5,16.5
309,2015-01-06,11:39:06,"The Pepper Salami Pizza",Supreme,M,1,16.5,16.5
309,2015-01-06,11:39:06,"The Five Cheese Pizza",Veggie,L,1,18.5,18.5
310,2015-01-06,11:40:48,"The Thai Chicken Pizza",Chicken,S,1,12.75,12.75
310,2015-01-06,11:40:48,"The Hawaiian Pizza",Classic,S,1,10.5,10.5
311,2015-01-06,11:57:27,"The Sicilian Pizza",Supreme,L,1,20.25,20.25
312,2015-01-06,12:05:21,"The Sicilian Pizza",Supreme,M,1,16.25,16.25
312,2015-01-06,12:05:21,"The Chicken Alfredo Pizza",Chicken,M,1,16.75,16.75
312,2015-01-06,12:05:21,"The Brie Carre Pizza",Supreme,S,1,23.65,23.65
312,2015-01-06,12:05:21,"The Big Meat Pizza",Classic,S,1,12,12
313,2015-01-06,12:09:09,"The Classic Deluxe Pizza",Classic,M,1,16,16
314,2015-01-06,12:11:58,"The Vegetables + Vegetables Pizza",Veggie,M,1,16,16
314,2015-01-06,12:11:58,"The Hawaiian Pizza",Classic,M,1,13.25,13.25
314,2015-01-06,12:11:58,"The Green Garden Pizza",Veggie,M,1,16,16
314,2015-01-06,12:11:58,"The Five Cheese Pizza",Veggie,L,1,18.5,18.5
314,2015-01-06,12:11:58,"The Calabrese Pizza",Supreme,M,1,16.25,16.25
315,2015-01-06,12:17:40,"The Classic Deluxe Pizza",Classic,M,1,16,16
316,2015-01-06,12:29:34,"The Italian Supreme Pizza",Supreme,M,1,16.5,16.5
316,2015-01-06,12:29:34,"The Hawaiian Pizza",Classic,S,1,10.5,10.5
317,2015-01-06,12:31:00,"The Spinach and Feta Pizza",Veggie,S,1,12,12
317,2015-01-06,12:31:00,"The Prosciutto and Arugula Pizza",Supreme,S,1,12.5,12.5
317,2015-01-06,12:31:00,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,L,1,17.5,17.5
317,2015-01-06,12:31:00,"The Hawaiian Pizza",Classic,S,1,10.5,10.5
317,2015-01-06,12:31:00,"The Four Cheese Pizza",Veggie,L,1,17.95,17.95
317,2015-01-06,12:31:00,"The Classic Deluxe Pizza",Classic,M,1,16,16
317,2015-01-06,12:31:00,"The California Chicken Pizza",Chicken,S,1,12.75,12.75
318,2015-01-06,12:45:14,"The Spicy Italian Pizza",Supreme,L,1,20.75,20.75
318,2015-01-06,12:45:14,"The Soppressata Pizza",Supreme,S,1,12.5,12.5
318,2015-01-06,12:45:14,"The Mexicana Pizza",Veggie,L,1,20.25,20.25
318,2015-01-06,12:45:14,"The Italian Capocollo Pizza",Classic,L,1,20.5,20.5
319,2015-01-06,12:46:22,"The Italian Supreme Pizza",Supreme,M,1,16.5,16.5
320,2015-01-06,12:46:40,"The Chicken Pesto Pizza",Chicken,L,1,20.75,20.75
320,2015-01-06,12:46:40,"The California Chicken Pizza",Chicken,M,1,16.75,16.75
321,2015-01-06,12:56:21,"The Italian Supreme Pizza",Supreme,L,1,20.75,20.75
322,2015-01-06,13:02:13,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
322,2015-01-06,13:02:13,"The Classic Deluxe Pizza",Classic,S,1,12,12
322,2015-01-06,13:02:13,"The Chicken Pesto Pizza",Chicken,L,1,20.75,20.75
322,2015-01-06,13:02:13,"The California Chicken Pizza",Chicken,L,1,20.75,20.75
323,2015-01-06,13:05:33,"The Classic Deluxe Pizza",Classic,M,1,16,16
324,2015-01-06,13:06:44,"The Five Cheese Pizza",Veggie,L,1,18.5,18.5
325,2015-01-06,13:07:32,"The Vegetables + Vegetables Pizza",Veggie,S,1,12,12
325,2015-01-06,13:07:32,"The Classic Deluxe Pizza",Classic,S,1,12,12
326,2015-01-06,13:10:13,"The Spinach Supreme Pizza",Supreme,L,1,20.75,20.75
326,2015-01-06,13:10:13,"The California Chicken Pizza",Chicken,M,1,16.75,16.75
327,2015-01-06,13:10:54,"The Classic Deluxe Pizza",Classic,M,1,16,16
328,2015-01-06,13:16:35,"The Mediterranean Pizza",Veggie,L,1,20.25,20.25
329,2015-01-06,13:22:44,"The Spinach Supreme Pizza",Supreme,M,1,16.5,16.5
329,2015-01-06,13:22:44,"The Spicy Italian Pizza",Supreme,L,1,20.75,20.75
330,2015-01-06,13:27:11,"The Greek Pizza",Classic,M,1,16,16
330,2015-01-06,13:27:11,"The Spinach and Feta Pizza",Veggie,L,1,20.25,20.25
330,2015-01-06,13:27:11,"The Spicy Italian Pizza",Supreme,M,1,16.5,16.5
330,2015-01-06,13:27:11,"The Spicy Italian Pizza",Supreme,L,1,20.75,20.75
330,2015-01-06,13:27:11,"The Sicilian Pizza",Supreme,L,1,20.25,20.25
330,2015-01-06,13:27:11,"The Pepper Salami Pizza",Supreme,S,1,12.5,12.5
330,2015-01-06,13:27:11,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,L,1,17.5,17.5
330,2015-01-06,13:27:11,"The Hawaiian Pizza",Classic,L,1,16.5,16.5
330,2015-01-06,13:27:11,"The Four Cheese Pizza",Veggie,L,2,17.95,35.9
330,2015-01-06,13:27:11,"The Five Cheese Pizza",Veggie,L,1,18.5,18.5
330,2015-01-06,13:27:11,"The Classic Deluxe Pizza",Classic,S,1,12,12
330,2015-01-06,13:27:11,"The Classic Deluxe Pizza",Classic,M,1,16,16
330,2015-01-06,13:27:11,"The Chicken Alfredo Pizza",Chicken,M,1,16.75,16.75
330,2015-01-06,13:27:11,"The Big Meat Pizza",Classic,S,1,12,12
331,2015-01-06,13:43:30,"The Prosciutto and Arugula Pizza",Supreme,M,1,16.5,16.5
332,2015-01-06,14:12:01,"The Thai Chicken Pizza",Chicken,M,1,16.75,16.75
332,2015-01-06,14:12:01,"The Southwest Chicken Pizza",Chicken,L,1,20.75,20.75
332,2015-01-06,14:12:01,"The Sicilian Pizza",Supreme,M,1,16.25,16.25
333,2015-01-06,14:16:36,"The Chicken Alfredo Pizza",Chicken,M,1,16.75,16.75
334,2015-01-06,14:24:18,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
334,2015-01-06,14:24:18,"The Southwest Chicken Pizza",Chicken,M,1,16.75,16.75
334,2015-01-06,14:24:18,"The Pepperoni Pizza",Classic,M,1,12.5,12.5
334,2015-01-06,14:24:18,"The Calabrese Pizza",Supreme,L,1,20.25,20.25
335,2015-01-06,14:24:47,"The Mediterranean Pizza",Veggie,L,1,20.25,20.25
336,2015-01-06,14:51:41,"The Prosciutto and Arugula Pizza",Supreme,L,1,20.75,20.75
337,2015-01-06,15:03:12,"The Pepperoni Pizza",Classic,L,1,15.25,15.25
337,2015-01-06,15:03:12,"The Hawaiian Pizza",Classic,L,1,16.5,16.5
338,2015-01-06,15:18:26,"The Greek Pizza",Classic,XL,1,25.5,25.5
338,2015-01-06,15:18:26,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
338,2015-01-06,15:18:26,"The Mexicana Pizza",Veggie,L,1,20.25,20.25
339,2015-01-06,15:25:13,"The Spicy Italian Pizza",Supreme,M,1,16.5,16.5
340,2015-01-06,15:35:32,"The Pepper Salami Pizza",Supreme,S,1,12.5,12.5
341,2015-01-06,15:35:47,"The Pepperoni Pizza",Classic,S,1,9.75,9.75
341,2015-01-06,15:35:47,"The Barbecue Chicken Pizza",Chicken,M,1,16.75,16.75
342,2015-01-06,15:44:12,"The Southwest Chicken Pizza",Chicken,L,1,20.75,20.75
342,2015-01-06,15:44:12,"The Sicilian Pizza",Supreme,L,1,20.25,20.25
343,2015-01-06,15:45:37,"The Four Cheese Pizza",Veggie,M,1,14.75,14.75
343,2015-01-06,15:45:37,"The Five Cheese Pizza",Veggie,L,1,18.5,18.5
344,2015-01-06,16:01:11,"The Italian Capocollo Pizza",Classic,M,1,16,16
345,2015-01-06,16:01:47,"The Spinach and Feta Pizza",Veggie,S,1,12,12
345,2015-01-06,16:01:47,"The Pepper Salami Pizza",Supreme,S,1,12.5,12.5
346,2015-01-06,16:30:00,"The Napolitana Pizza",Classic,S,1,12,12
346,2015-01-06,16:30:00,"The Italian Capocollo Pizza",Classic,L,1,20.5,20.5
346,2015-01-06,16:30:00,"The Hawaiian Pizza",Classic,S,1,10.5,10.5
346,2015-01-06,16:30:00,"The Green Garden Pizza",Veggie,S,1,12,12
347,2015-01-06,16:37:17,"The Vegetables + Vegetables Pizza",Veggie,M,1,16,16
347,2015-01-06,16:37:17,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
347,2015-01-06,16:37:17,"The Spinach and Feta Pizza",Veggie,L,1,20.25,20.25
348,2015-01-06,16:49:12,"The Thai Chicken Pizza",Chicken,S,1,12.75,12.75
348,2015-01-06,16:49:12,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
348,2015-01-06,16:49:12,"The Classic Deluxe Pizza",Classic,M,1,16,16
349,2015-01-06,17:25:58,"The Pepperoni Pizza",Classic,L,1,15.25,15.25
350,2015-01-06,17:37:05,"The Spicy Italian Pizza",Supreme,S,1,12.5,12.5
350,2015-01-06,17:37:05,"The Pepperoni Pizza",Classic,M,2,12.5,25
350,2015-01-06,17:37:05,"The Classic Deluxe Pizza",Classic,L,1,20.5,20.5
351,2015-01-06,17:37:29,"The Hawaiian Pizza",Classic,M,1,13.25,13.25
351,2015-01-06,17:37:29,"The Big Meat Pizza",Classic,S,1,12,12
352,2015-01-06,17:45:48,"The Italian Capocollo Pizza",Classic,L,1,20.5,20.5
352,2015-01-06,17:45:48,"The Big Meat Pizza",Classic,S,1,12,12
353,2015-01-06,17:59:48,"The Prosciutto and Arugula Pizza",Supreme,S,1,12.5,12.5
353,2015-01-06,17:59:48,"The California Chicken Pizza",Chicken,L,1,20.75,20.75
353,2015-01-06,17:59:48,"The Barbecue Chicken Pizza",Chicken,L,1,20.75,20.75
354,2015-01-06,18:01:44,"The Vegetables + Vegetables Pizza",Veggie,L,1,20.25,20.25
354,2015-01-06,18:01:44,"The Green Garden Pizza",Veggie,S,1,12,12
355,2015-01-06,18:14:45,"The Italian Supreme Pizza",Supreme,M,1,16.5,16.5
355,2015-01-06,18:14:45,"The Chicken Alfredo Pizza",Chicken,M,1,16.75,16.75
356,2015-01-06,18:16:05,"The Chicken Alfredo Pizza",Chicken,M,1,16.75,16.75
357,2015-01-06,18:27:58,"The Spinach and Feta Pizza",Veggie,S,1,12,12
357,2015-01-06,18:27:58,"The Southwest Chicken Pizza",Chicken,S,1,12.75,12.75
357,2015-01-06,18:27:58,"The California Chicken Pizza",Chicken,L,1,20.75,20.75
358,2015-01-06,18:30:12,"The Italian Supreme Pizza",Supreme,M,1,16.5,16.5
359,2015-01-06,18:33:08,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
359,2015-01-06,18:33:08,"The Green Garden Pizza",Veggie,M,1,16,16
360,2015-01-06,18:50:38,"The Hawaiian Pizza",Classic,S,1,10.5,10.5
360,2015-01-06,18:50:38,"The Green Garden Pizza",Veggie,S,1,12,12
360,2015-01-06,18:50:38,"The Barbecue Chicken Pizza",Chicken,L,1,20.75,20.75
361,2015-01-06,19:12:38,"The Italian Capocollo Pizza",Classic,S,1,12,12
361,2015-01-06,19:12:38,"The Big Meat Pizza",Classic,S,2,12,24
362,2015-01-06,19:13:36,"The Mexicana Pizza",Veggie,L,1,20.25,20.25
362,2015-01-06,19:13:36,"The Barbecue Chicken Pizza",Chicken,M,1,16.75,16.75
363,2015-01-06,19:20:31,"The Mexicana Pizza",Veggie,L,1,20.25,20.25
363,2015-01-06,19:20:31,"The Mediterranean Pizza",Veggie,L,1,20.25,20.25
364,2015-01-06,19:27:24,"The Greek Pizza",Classic,XL,1,25.5,25.5
364,2015-01-06,19:27:24,"The Italian Supreme Pizza",Supreme,M,1,16.5,16.5
365,2015-01-06,19:37:26,"The Pepperoni Pizza",Classic,M,1,12.5,12.5
365,2015-01-06,19:37:26,"The Mediterranean Pizza",Veggie,L,1,20.25,20.25
365,2015-01-06,19:37:26,"The Four Cheese Pizza",Veggie,M,1,14.75,14.75
366,2015-01-06,20:04:20,"The Italian Capocollo Pizza",Classic,L,1,20.5,20.5
367,2015-01-06,20:05:12,"The Spinach and Feta Pizza",Veggie,M,1,16,16
367,2015-01-06,20:05:12,"The Hawaiian Pizza",Classic,L,1,16.5,16.5
368,2015-01-06,20:28:16,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
368,2015-01-06,20:28:16,"The Spinach Pesto Pizza",Veggie,M,1,16.5,16.5
369,2015-01-06,20:30:06,"The Spinach and Feta Pizza",Veggie,M,1,16,16
370,2015-01-06,21:02:30,"The Hawaiian Pizza",Classic,S,1,10.5,10.5
370,2015-01-06,21:02:30,"The Four Cheese Pizza",Veggie,L,1,17.95,17.95
371,2015-01-06,21:15:20,"The Pepperoni Pizza",Classic,M,1,12.5,12.5
372,2015-01-06,22:26:59,"The Spinach and Feta Pizza",Veggie,S,1,12,12
373,2015-01-07,11:45:18,"The Sicilian Pizza",Supreme,L,1,20.25,20.25
373,2015-01-07,11:45:18,"The Classic Deluxe Pizza",Classic,M,1,16,16
373,2015-01-07,11:45:18,"The Chicken Pesto Pizza",Chicken,S,1,12.75,12.75
374,2015-01-07,11:55:59,"The Pepper Salami Pizza",Supreme,S,1,12.5,12.5
374,2015-01-07,11:55:59,"The Chicken Alfredo Pizza",Chicken,M,1,16.75,16.75
374,2015-01-07,11:55:59,"The Big Meat Pizza",Classic,S,1,12,12
375,2015-01-07,11:58:36,"The Mexicana Pizza",Veggie,M,1,16,16
376,2015-01-07,12:01:17,"The Vegetables + Vegetables Pizza",Veggie,L,1,20.25,20.25
376,2015-01-07,12:01:17,"The Greek Pizza",Classic,XL,1,25.5,25.5
377,2015-01-07,12:03:18,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
377,2015-01-07,12:03:18,"The Hawaiian Pizza",Classic,M,1,13.25,13.25
378,2015-01-07,12:19:37,"The Italian Vegetables Pizza",Veggie,S,1,12.75,12.75
379,2015-01-07,12:25:37,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
380,2015-01-07,12:32:10,"The California Chicken Pizza",Chicken,M,1,16.75,16.75
380,2015-01-07,12:32:10,"The Calabrese Pizza",Supreme,M,1,16.25,16.25
381,2015-01-07,12:33:06,"The Southwest Chicken Pizza",Chicken,M,1,16.75,16.75
382,2015-01-07,12:33:07,"The Vegetables + Vegetables Pizza",Veggie,M,1,16,16
382,2015-01-07,12:33:07,"The Thai Chicken Pizza",Chicken,S,1,12.75,12.75
383,2015-01-07,12:43:59,"The Spicy Italian Pizza",Supreme,M,1,16.5,16.5
384,2015-01-07,12:51:46,"The Greek Pizza",Classic,S,1,12,12
384,2015-01-07,12:51:46,"The Mediterranean Pizza",Veggie,M,1,16,16
384,2015-01-07,12:51:46,"The Italian Capocollo Pizza",Classic,M,1,16,16
384,2015-01-07,12:51:46,"The Hawaiian Pizza",Classic,S,1,10.5,10.5
385,2015-01-07,12:54:19,"The Vegetables + Vegetables Pizza",Veggie,L,1,20.25,20.25
386,2015-01-07,12:58:16,"The Thai Chicken Pizza",Chicken,M,1,16.75,16.75
386,2015-01-07,12:58:16,"The Soppressata Pizza",Supreme,M,1,16.5,16.5
386,2015-01-07,12:58:16,"The Italian Vegetables Pizza",Veggie,S,1,12.75,12.75
387,2015-01-07,13:03:14,"The Spinach and Feta Pizza",Veggie,S,1,12,12
387,2015-01-07,13:03:14,"The Spicy Italian Pizza",Supreme,L,1,20.75,20.75
387,2015-01-07,13:03:14,"The Pepperoni Pizza",Classic,S,1,9.75,9.75
387,2015-01-07,13:03:14,"The Five Cheese Pizza",Veggie,L,1,18.5,18.5
387,2015-01-07,13:03:14,"The Chicken Pesto Pizza",Chicken,M,1,16.75,16.75
387,2015-01-07,13:03:14,"The Big Meat Pizza",Classic,S,1,12,12
387,2015-01-07,13:03:14,"The Barbecue Chicken Pizza",Chicken,S,1,12.75,12.75
388,2015-01-07,13:04:56,"The Vegetables + Vegetables Pizza",Veggie,S,1,12,12
388,2015-01-07,13:04:56,"The Mediterranean Pizza",Veggie,M,1,16,16
388,2015-01-07,13:04:56,"The Chicken Alfredo Pizza",Chicken,M,1,16.75,16.75
388,2015-01-07,13:04:56,"The Barbecue Chicken Pizza",Chicken,S,1,12.75,12.75
389,2015-01-07,13:10:17,"The Spinach Pesto Pizza",Veggie,L,1,20.75,20.75
390,2015-01-07,13:15:32,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,L,1,17.5,17.5
391,2015-01-07,13:25:31,"The Greek Pizza",Classic,M,1,16,16
392,2015-01-07,13:36:47,"The Spicy Italian Pizza",Supreme,L,1,20.75,20.75
392,2015-01-07,13:36:47,"The Soppressata Pizza",Supreme,L,1,20.75,20.75
392,2015-01-07,13:36:47,"The Sicilian Pizza",Supreme,L,1,20.25,20.25
392,2015-01-07,13:36:47,"The Prosciutto and Arugula Pizza",Supreme,L,1,20.75,20.75
392,2015-01-07,13:36:47,"The Pepperoni Pizza",Classic,S,2,9.75,19.5
392,2015-01-07,13:36:47,"The California Chicken Pizza",Chicken,L,1,20.75,20.75
392,2015-01-07,13:36:47,"The Calabrese Pizza",Supreme,S,1,12.25,12.25
392,2015-01-07,13:36:47,"The Big Meat Pizza",Classic,S,1,12,12
393,2015-01-07,13:48:31,"The Hawaiian Pizza",Classic,L,1,16.5,16.5
393,2015-01-07,13:48:31,"The Green Garden Pizza",Veggie,S,1,12,12
394,2015-01-07,14:02:18,"The Vegetables + Vegetables Pizza",Veggie,S,1,12,12
394,2015-01-07,14:02:18,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
394,2015-01-07,14:02:18,"The Spinach Pesto Pizza",Veggie,S,1,12.5,12.5
394,2015-01-07,14:02:18,"The Spicy Italian Pizza",Supreme,L,1,20.75,20.75
394,2015-01-07,14:02:18,"The Sicilian Pizza",Supreme,L,1,20.25,20.25
394,2015-01-07,14:02:18,"The Pepperoni Pizza",Classic,S,1,9.75,9.75
394,2015-01-07,14:02:18,"The Pepperoni Pizza",Classic,M,3,12.5,37.5
394,2015-01-07,14:02:18,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,L,1,17.5,17.5
394,2015-01-07,14:02:18,"The Hawaiian Pizza",Classic,S,1,10.5,10.5
394,2015-01-07,14:02:18,"The Hawaiian Pizza",Classic,L,1,16.5,16.5
394,2015-01-07,14:02:18,"The Chicken Pesto Pizza",Chicken,S,1,12.75,12.75
394,2015-01-07,14:02:18,"The Big Meat Pizza",Classic,S,1,12,12
395,2015-01-07,14:11:08,"The Napolitana Pizza",Classic,M,1,16,16
396,2015-01-07,14:12:21,"The Spinach and Feta Pizza",Veggie,S,1,12,12
397,2015-01-07,14:31:10,"The Pepperoni Pizza",Classic,M,1,12.5,12.5
397,2015-01-07,14:31:10,"The Hawaiian Pizza",Classic,L,1,16.5,16.5
397,2015-01-07,14:31:10,"The Five Cheese Pizza",Veggie,L,2,18.5,37
398,2015-01-07,14:56:26,"The Pepperoni Pizza",Classic,S,1,9.75,9.75
399,2015-01-07,15:47:49,"The Greek Pizza",Classic,M,1,16,16
399,2015-01-07,15:47:49,"The Four Cheese Pizza",Veggie,M,1,14.75,14.75
399,2015-01-07,15:47:49,"The California Chicken Pizza",Chicken,L,1,20.75,20.75
399,2015-01-07,15:47:49,"The Barbecue Chicken Pizza",Chicken,M,1,16.75,16.75
400,2015-01-07,16:03:07,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
400,2015-01-07,16:03:07,"The Pepperoni Pizza",Classic,M,1,12.5,12.5
401,2015-01-07,16:08:35,"The Vegetables + Vegetables Pizza",Veggie,M,1,16,16
402,2015-01-07,16:24:46,"The Italian Supreme Pizza",Supreme,M,1,16.5,16.5
402,2015-01-07,16:24:46,"The Four Cheese Pizza",Veggie,L,1,17.95,17.95
403,2015-01-07,16:26:10,"The Prosciutto and Arugula Pizza",Supreme,S,1,12.5,12.5
403,2015-01-07,16:26:10,"The Classic Deluxe Pizza",Classic,L,1,20.5,20.5
403,2015-01-07,16:26:10,"The Barbecue Chicken Pizza",Chicken,S,1,12.75,12.75
404,2015-01-07,16:39:27,"The Chicken Pesto Pizza",Chicken,L,1,20.75,20.75
405,2015-01-07,16:44:16,"The Sicilian Pizza",Supreme,L,1,20.25,20.25
406,2015-01-07,16:50:49,"The Italian Vegetables Pizza",Veggie,S,1,12.75,12.75
406,2015-01-07,16:50:49,"The Classic Deluxe Pizza",Classic,M,1,16,16
406,2015-01-07,16:50:49,"The Chicken Alfredo Pizza",Chicken,M,1,16.75,16.75
